ID,Tweet,Affect Dimension,Intensity Class,Intensity,Clean_Tweet_Cased,Clean_Tweet
2017-En-41066,Do you know how much it hurts to see you best friend sad?,sadness,3: high amount of sadness can be inferred,3,Do you know how much it hurts to see you best friend sad?,do you know how much it hurts to see you best friend sad?
2017-En-40555,Don't get discouraged when simple minds don't see your vision,sadness,0: no sadness can be inferred,0,Don't get discouraged when simple minds don't see your vision,don't get discouraged when simple minds don't see your vision
2017-En-20518,Hope was an instinct only the reasoning human mind could kill. An animal never knew despair.,sadness,2: moderate amount of sadness can be inferred,2,Hope was an instinct only the reasoning human mind could kill. An animal never knew despair.,hope was an instinct only the reasoning human mind could kill. an animal never knew despair.
2017-En-40837,"@Virgin_TrainsEC I feel for the conductor tonight, he's obviously taken grief over the last few weeks, he sounds weary of apologising!",sadness,2: moderate amount of sadness can be inferred,2,"I feel for the conductor tonight, he's obviously taken grief over the last few weeks, he sounds weary of apologising!","i feel for the conductor tonight, he's obviously taken grief over the last few weeks, he sounds weary of apologising!"
2017-En-41463,"Well, I had hopes for today. No go. #unhappy",sadness,3: high amount of sadness can be inferred,3,"Well, I had hopes for today. No go. unhappy","well, i had hopes for today. no go. unhappy"
2017-En-41007,hate to see y'all frown but I'd rather see him smiling 💕✨,sadness,0: no sadness can be inferred,0,hate to see y'all frown but I'd rather see him smiling two_heartssparkles,hate to see y'all frown but i'd rather see him smiling two_heartssparkles
2017-En-41288,Is that hurting..? [Features get a tad somber while attempting to sense @MischievousTyke's temperature],sadness,0: no sadness can be inferred,0,Is that hurting..? [Features get a tad somber while attempting to sense 's temperature],is that hurting..? [features get a tad somber while attempting to sense 's temperature]
2017-En-40333,untypical kinda Friday #dull,sadness,2: moderate amount of sadness can be inferred,2,untypical kinda Friday dull,untypical kinda friday dull
2017-En-40608,Somehow 90% of the sausage in this pasta I made sunk to the bottom so I'm eating sausage with a tiny bit of leftover pasta,sadness,0: no sadness can be inferred,0,Somehow 90% of the sausage in this pasta I made sunk to the bottom so I'm eating sausage with a tiny bit of leftover pasta,somehow 90% of the sausage in this pasta i made sunk to the bottom so i'm eating sausage with a tiny bit of leftover pasta
2017-En-40838,"@GolfStrat out of Rory starts. What would your B group look like w/o him? Hideki and Walker, and throw Reed or Knox on the pine?",sadness,0: no sadness can be inferred,0,"out of Rory starts. What would your B group look like w/o him? Hideki and Walker, and throw Reed or Knox on the pine?","out of rory starts. what would your b group look like w/o him? hideki and walker, and throw reed or knox on the pine?"
2017-En-40065,"so fucking sad when the person you love doesn't try fighting for your happiness, when you'd do anything for them.",sadness,3: high amount of sadness can be inferred,3,"so fucking sad when the person you love doesn't try fighting for your happiness, when you'd do anything for them.","so fucking sad when the person you love doesn't try fighting for your happiness, when you'd do anything for them."
2017-En-40145,@thatsabingo grim really,sadness,3: high amount of sadness can be inferred,3,grim really,grim really
2017-En-20744,"For a team as big as Bayern and the they like to play football, their pitch is fucking dreadful. Certainly no Emirates pitch anyway.",sadness,2: moderate amount of sadness can be inferred,2,"For a team as big as Bayern and the they like to play football, their pitch is fucking dreadful. Certainly no Emirates pitch anyway.","for a team as big as bayern and the they like to play football, their pitch is fucking dreadful. certainly no emirates pitch anyway."
2017-En-40853,@xOffWithMyHeadx They've officially said all the episodes left (so future 12 and despair 11 and 12) will be delayed.,sadness,1: low amount of sadness can be inferred,1,They've officially said all the episodes left (so future 12 and despair 11 and 12) will be delayed.,they've officially said all the episodes left (so future 12 and despair 11 and 12) will be delayed.
2017-En-40085,It's just begun ladies and gents. The war on racism has begun. #sadness #Segregation continues.... smh 😒,sadness,3: high amount of sadness can be inferred,3,It's just begun ladies and gents. The war on racism has begun. sadness Segregation continues.... smh unamused_face,it's just begun ladies and gents. the war on racism has begun. sadness segregation continues.... smh unamused_face
2017-En-41379,@fpuebla3 @Osbaldo_A lost a friend too,sadness,2: moderate amount of sadness can be inferred,2,lost a friend too,lost a friend too
2017-En-41266,@cristinalaila1 just when I thought this disgusting man couldn't sink any lower-like Hillary he his depravity of character has no bottom,sadness,2: moderate amount of sadness can be inferred,2,just when I thought this disgusting man couldn't sink any lower-like Hillary he his depravity of character has no bottom,just when i thought this disgusting man couldn't sink any lower-like hillary he his depravity of character has no bottom
2017-En-41108,i am le depressed i l hate myself xDDdD #sad #depress #loner #emo,sadness,3: high amount of sadness can be inferred,3,i am le depressed i l hate myself xDDdD sad depress loner emo,i am le depressed i l hate myself xdddd sad depress loner emo
2017-En-40847,Chalk dance notation entree manchester inasmuch as corinthian products that discourage drag branding: ARwuEVfqv,sadness,0: no sadness can be inferred,0,Chalk dance notation entree manchester inasmuch as corinthian products that discourage drag branding ARwuEVfqv,chalk dance notation entree manchester inasmuch as corinthian products that discourage drag branding arwuevfqv
2017-En-40913,John and his 'magic box' #lost,sadness,0: no sadness can be inferred,0,John and his 'magic box' lost,john and his 'magic box' lost
2017-En-41097,"@broadly you should be criminalized for posting a pic of that brown frown.... Get a pic of some jack, or cookies, or diesel, Join up @CNN_Ai",sadness,1: low amount of sadness can be inferred,1,"you should be criminalized for posting a pic of that brown frown.... Get a pic of some jack, or cookies, or diesel, Join up","you should be criminalized for posting a pic of that brown frown.... get a pic of some jack, or cookies, or diesel, join up"
2017-En-41362,"@almurray hit the sink with a hammer... sorry, the universal modifier!",sadness,0: no sadness can be inferred,0,"hit the sink with a hammer... sorry, the universal modifier!","hit the sink with a hammer... sorry, the universal modifier!"
2017-En-41252,"@antoboyle I so wish you could someday come to Spain with the play, I can't believe I'm not going to see it #sad",sadness,3: high amount of sadness can be inferred,3,"I so wish you could someday come to Spain with the play, I can't believe I'm not going to see it sad","i so wish you could someday come to spain with the play, i can't believe i'm not going to see it sad"
2017-En-40153,@JUSTICESLUT420 sadly this sort of poster died by the 90s afaik,sadness,2: moderate amount of sadness can be inferred,2,sadly this sort of poster died by the 90s afaik,sadly this sort of poster died by the 90s afaik
2017-En-40817,This world has some serious issues we should all go to therapy,sadness,3: high amount of sadness can be inferred,3,This world has some serious issues we should all go to therapy,this world has some serious issues we should all go to therapy
2017-En-40963,No sober weekend 🙂🙂🙂,sadness,0: no sadness can be inferred,0,No sober weekend slightly_smiling_faceslightly_smiling_faceslightly_smiling_face,no sober weekend slightly_smiling_faceslightly_smiling_faceslightly_smiling_face
2017-En-40116,"@GoPro your UX online is appalling! No clear save button, not being able to use any generic TLD's #unhappy",sadness,3: high amount of sadness can be inferred,3,"your UX online is appalling! No clear save button, not being able to use any generic TLD's unhappy","your ux online is appalling! no clear save button, not being able to use any generic tld's unhappy"
2017-En-40259,"Had to give up on The Blue Guitar, couldn't stand main character. Sort of skim-read to the end which got grim and unsettling . . . 1/2",sadness,2: moderate amount of sadness can be inferred,2,"Had to give up on The Blue Guitar, couldn't stand main character. Sort of skim-read to the end which got grim and unsettling . . . 1/2","had to give up on the blue guitar, couldn't stand main character. sort of skim-read to the end which got grim and unsettling . . . 1/2"
2017-En-40146,With loyal heart is concerned. #somber,sadness,3: high amount of sadness can be inferred,3,With loyal heart is concerned. somber,with loyal heart is concerned. somber
2017-En-40355,We want to help you with your #depression. Give our office a call to learn how #TMS may be the treatment you've been waiting for!,sadness,1: low amount of sadness can be inferred,1,We want to help you with your depression. Give our office a call to learn how TMS may be the treatment you've been waiting for!,we want to help you with your depression. give our office a call to learn how tms may be the treatment you've been waiting for!
